Category,Prod_name,Current_price,Num_comments,Review,Old_price,discound,currency,delivery,Get_date,fulfiment,best_seller,Prod_link
Electronics,Comaptible with Huawei P50 Pro Anti Shock Transperent Case,140,No comments,No review,199,29% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/comaptible-with-huawei-p50-pro-anti-shock-transperent-case/Z8F43CECFF342CF8F2490Z/p/?o=z8f43cecff342cf8f2490z-1
Electronics,"Silicone Case Compatible with Huawei Freebuds SE 2 Earbuds, Soft Silicone Protective Case Cover, Shockproof Sleeve with Carabiner (Black)",125,12,4.6,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/silicone-case-compatible-with-huawei-freebuds-se-2-earbuds-soft-silicone-protective-case-cover-shockproof-sleeve-with-carabiner-black/Z2423C1622DFFF9BD8ECCZ/p/?o=z2423c1622dfff9bd8eccz-1
Electronics,Compatible with Back leather case For samsung galaxy A56 - Black,180,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/compatible-with-back-leather-case-for-samsung-galaxy-a56-black/Z3D65C982319881AD1AC8Z/p/?o=a9995ac6da91b86f
Electronics,"Leather Case Compatible for SAMSUNG S20 PLUS Shockproof Leather Back Card Storage & case built-in Stand PU leather for a stylish look, comfortable grip (Black)",265,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/leather-case-compatible-for-samsung-s20-plus-shockproof-leather-back-card-storage-case-built-in-stand-pu-leather-for-a-stylish-look-comfortable-grip-black/Z55DFEBA0269199AAC5FBZ/p/?o=eaede1a635a5e68e
Electronics,Leather back cover with card wallet Foldable Shockpoof Case compatible with Samsung Galaxy A26 (Black),225,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/leather-back-cover-with-card-wallet-foldable-shockpoof-case-compatible-with-samsung-galaxy-a26-black/Z6330CE65C0F13DFFE6BAZ/p/?o=c636b89127fa583f
Electronics,VGA to AV Adapter Mini VGA to AV Converter ABS Shell Video Converter White,240,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 2 Nov,,Not best seller,/egypt-en/vga-to-av-adapter-mini-vga-to-av-converter-abs-shell-video-converter-white/ZB491527E7BD8B3C89FE9Z/p/?o=zb491527e7bd8b3c89fe9z-1
Electronics,"Leather Case Compatible for samsung a06 Shockproof Leather Back Card Storage & case built-in Stand PU leather for a stylish look, comfortable grip (BLACK)",200,2,5.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/leather-case-compatible-for-samsung-a06-shockproof-leather-back-card-storage-case-built-in-stand-pu-leather-for-a-stylish-look-comfortable-grip-black/Z515728C52CA24E001D1FZ/p/?o=b54d2ec489cd52aa
Electronics,HD Soft Silicone Back Cover For Huawei P20 Pro -  plus /Clear,62.50,219,4.3,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/hd-soft-silicone-back-cover-for-huawei-p20-pro-plus-clear/Z017563153E7FE4C222C1Z/p/?o=z017563153e7fe4c222c1z-1
Electronics,SG-11 Mini Rechargeable Phone LED Selfie Lamp Ring Black,160,1,5.0,398,59% Off,EGP,Not Found,Not Found,,Not best seller,/egypt-en/sg-11-mini-rechargeable-phone-led-selfie-lamp-ring-black/N32878941A/p/?o=ca85a6bad7d89b6f
Electronics,Transparent shockproof cover compatible with Huawei P60 - P60 Pro,100,7,4.3,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/transparent-shockproof-cover-compatible-with-huawei-p60-p60-pro/Z20FB557F7B51AAE3784CZ/p/?o=z20fb557f7b51aae3784cz-1
Electronics,Leather back cover with card wallet Foldable Shockpoof Case compatible with Samsung Galaxy A72 (Black),250,4,5.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/leather-back-cover-with-card-wallet-foldable-shockpoof-case-compatible-with-samsung-galaxy-a72-black/Z90DD1BE22FB2959F1304Z/p/?o=z90dd1be22fb2959f1304z-1
Electronics,Back Cover Stand Case Compatible with Huawei P20 pro Magnetic Car Holder Soft Silicone Horizontal & Vertical Kickstand Cover Wrist Strap Full protection Anti Fingerprint Case (Black),231.65,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/back-cover-stand-case-compatible-with-huawei-p20-pro-magnetic-car-holder-soft-silicone-horizontal-vertical-kickstand-cover-wrist-strap-full-protection-anti-fingerprint-case-black/Z7A53BAB08340B9BF3107Z/p/?o=c49e85775a5caadd
Electronics,"Case for honorx9c x60 , Transparent Anti-Shock Protective Case with Corner Bumper Cushion, Soft TPU Silicone Case Slim Anti-Shock Case",125,11,3.6,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/case-for-honorx9c-x60-transparent-anti-shock-protective-case-with-corner-bumper-cushion-soft-tpu-silicone-case-slim-anti-shock-case/ZB23D81F4B9CABCE5F18DZ/p/?o=zb23d81f4b9cabce5f18dz-1
Electronics,"Leather Case Compatible for iPhone X/ Shockproof Leather Back Card Storage & case built-in Stand PU leather for a stylish look, comfortable grip (Gray)",265,14,4.4,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/leather-case-compatible-for-iphone-x-shockproof-leather-back-card-storage-case-built-in-stand-pu-leather-for-a-stylish-look-comfortable-grip-gray/ZABE9C974A275629413EBZ/p/?o=ff05d48c2d1735aa
Electronics,Back Leather Shiny Case For Honor X9b - Black,150,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/back-leather-shiny-case-for-honor-x9b-black/ZC4A1529D4C21E0414DB6Z/p/?o=da910ca7a79cfeeb
Electronics,Earphone Protective Case Suitable For Honor Earbuds x6 Cover Shockproof Shell Washable Silicone Housing Anti Dust Sleeve Frame (Black),118.80,86,4.4,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/earphone-protective-case-suitable-for-honor-earbuds-x6-cover-shockproof-shell-washable-silicone-housing-anti-dust-sleeve-frame-black/Z2A1B26EE862EDB4A33B5Z/p/?o=z2a1b26ee862edb4a33b5z-1
Electronics,"Compatible with AirPods 4 Case with Carrying Lanyard, Shockproof Soft TPU Protective Cover - LED Visible to Monitor Charging Status (Black)",250,28,4.1,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/compatible-with-airpods-4-case-with-carrying-lanyard-shockproof-soft-tpu-protective-cover-led-visible-to-monitor-charging-status-black/ZB2F971F969752DB30C7FZ/p/?o=zb2f971f969752db30c7fz-1
Electronics,Goui HERO 20 thousand Portable Battery Light Green,"5,500",No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/hero-20-thousand-portable-battery-light-green/N51545469A/p/?o=bf8474ef0db2933b
Electronics,black Case for Samsung A25 Touch of Elegance with Full Protection,130,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/black-case-for-samsung-a25-touch-of-elegance-with-full-protection/ZCF773FEF10479A373793Z/p/?o=zcf773fef10479a373793z-1
Electronics,sandisk SD UHS-I Card Reader - SDDR-C531-GNANN Black,899,1,5.0,"1,525",41% Off,EGP,Free DeliveryFree Delivery,Get it by 3 Nov,,Not best seller,/egypt-en/sd-uhs-i-card-reader-sddr-c531-gnann-black/N70097930V/p/?o=ed47142ed4364f2a
Electronics,Samsung 50W Duo Power Adapter (With 1.8m Cable) - Black,"3,700",109,4.2,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/50w-duo-power-adapter-with-1-8m-cable-black/N70088915V/p/?o=cab337a0e425aa7d
Electronics,Compatible with Back leather case For Vivo V50 - Black,250,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/compatible-with-back-leather-case-for-vivo-v50-black/ZF171F2E035642568FD57Z/p/?o=d6e2a184cd3daf0b
Electronics,2 in 1 Mini Airpower Wireless Fast Charger for Smart watch & iPhone X Samsung White,699,3,2.3,Not Found,No discound,EGP,Free DeliveryFree Delivery,Get it by 2 Nov,,Not best seller,/egypt-en/2-in-1-mini-airpower-wireless-fast-charger-for-smart-watch-iphone-x-samsung-white/N50485776A/p/?o=e5c4688d25d78c8a
Electronics,"Case for Huawei Nova 3e, P20 Lite Crystal Clear Reinforced Corners Soft TPU Bumper Cushion + Hybrid Rugged Soft Transparent Panel Cover for Huawei Nova 3e / P20 Lite Clear",80,145,4.4,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/case-for-huawei-nova-3e-p20-lite-crystal-clear-reinforced-corners-soft-tpu-bumper-cushion-hybrid-rugged-soft-transparent-panel-cover-for-huawei-nova-3e-p20-lite-clear/Z3D5A51A6586C24312F7CZ/p/?o=z3d5a51a6586c24312f7cz-1
Electronics,Red Magic 5G Docking Station Black,700,7,4.3,940,25% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/red-magic-5g-docking-station-black/N37605275A/p/?o=ebfbf985969eab7a
Electronics,Smart Watch T55 Multicolour,375,116,2.5,672,44% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/smart-watch-t55-multicolour/N48609196A/p/?o=df3a8a72a031b9eb
Electronics,Electronic Telephone Toy,175,38,4.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Get it by 1 Nov,,Not best seller,/egypt-en/electronic-telephone-toy/N53079204A/p/?o=cb35107462b4bd6a
Electronics,Smart Smart watch color silvar Silver color Water and dust resistant 180 mAh battery capacity A very beautiful and wonderful watch Suitable for men and women,"1,399",1,4.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Get it by 8 Nov,,Not best seller,/egypt-en/smart-watch-color-silvar-silver-color-water-and-dust-resistant-180-mah-battery-capacity-a-very-beautiful-and-wonderful-watch-suitable-for-men-and-women/Z14BC59902714D41E69C1Z/p/?o=z14bc59902714d41e69c1z-1
Electronics,Case Compatible with Huawei Watch GT Runner Case Watch Soft TPU Shockproof Cover Slim Guard Thin Bumper Shell Protector (Clear),122.25,1,5.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/case-compatible-with-huawei-watch-gt-runner-case-watch-soft-tpu-shockproof-cover-slim-guard-thin-bumper-shell-protector-clear/ZD312AB975402702C4F61Z/p/?o=zd312ab975402702c4f61z-1
Electronics,"Generic Portable Dial Calculator, Small, Cute Shape, Durable, Clear Number, Mini Calculator",199,No comments,No review,Not Found,No discound,EGP,Only 1 left in stockOnly 1 left in stock,Get it by 3 Nov,,Not best seller,/egypt-en/portable-dial-calculator-small-cute-shape-durable-clear-number-mini-calculator/Z47F2D924A814767F4BBCZ/p/?o=b91fd49da04a124d
Electronics,"Stylishly designed necklace that attaches to the phone, with a plastic part to secure it to the phone",130,1,5.0,Not Found,No discound,EGP,Not Found,Get it by 2 Nov,,Not best seller,/egypt-en/stylishly-designed-necklace-that-attaches-to-the-phone-with-a-plastic-part-to-secure-it-to-the-phone/ZBBFF69B377DAF4B9E9C5Z/p/?o=zbbff69b377daf4b9e9c5z-1
Electronics,Flexible and lightweight silicone wristband (forget about anyone pulling your mobile phone from you) for all mobile phones - shapes,120,1,4.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/flexible-and-lightweight-silicone-wristband-forget-about-anyone-pulling-your-mobile-phone-from-you-for-all-mobile-phones-shapes/Z8EECE8DF7DFFD6BDEBBBZ/p/?o=c36515aa3e4f93eb
Electronics,Anti-Scratch Hd Soft Glass Film Screen Protector For Huawei Fit Clear,65,9,4.2,Not Found,No discound,EGP,Not Found,Not Found,,Not best seller,/egypt-en/anti-scratch-hd-soft-glass-film-screen-protector-for-huawei-fit-clear/N52092577A/p/?o=d1aec33034275b8a
Electronics,Abstract Striped Digital Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/abstract-striped-digital-mouse-pad-multicolour/N52501465A/p/?o=a6ca0b36259470be
Electronics,غطاء جراب نحيف مضاد للتصدع لهاتف oppo f9 من الكريستال الشفاف,65,16,4.7,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/oppo-f9/Z35F079F868A1C1BF09BDZ/p/?o=z35f079f868a1c1bf09bdz-1
Electronics,"Digital Soft Texture Patterned Dirt-Resistant, Anti-Shock, Anti-Fingerprint, Full Body Protective TPU Cloth Case for Samsung S22 Ultra (Gray)",205.90,1,5.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/digital-soft-texture-patterned-dirt-resistant-anti-shock-anti-fingerprint-full-body-protective-tpu-cloth-case-for-samsung-s22-ultra-gray/ZD54A0160E43BF93AB6A8Z/p/?o=zd54a0160e43bf93ab6a8z-1
Electronics,Flexible and lightweight silicone wristband (forget about anyone pulling your mobile phone from you) for all mobile phones - shapes,100,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/flexible-and-lightweight-silicone-wristband-forget-about-anyone-pulling-your-mobile-phone-from-you-for-all-mobile-phones-shapes/Z21BE6E2EEE88A4886D31Z/p/?o=ba7d007567a2407d
Mobiles,Samsung Galaxy A07 Dual SIM Black 4GB 128GB 4G - Middle East Version,"5,625",117,4.6,"5,780",No discound,EGP,#8 in SmartphonesFree DeliveryOnly 1 left in stock#8 in Smartphones,Not Found,,Best Seller,/egypt-en/galaxy-a07-dual-sim-black-4gb-128gb-4g-middle-east-version/N70202444V/p/?o=a0e3079cd6a42c0e
Mobiles,OPPO A6 Pro Dual SIM Rosewood Red 8GB RAM 256GB 4G-Middle East Version,"14,399",5,4.2,"16,000",10% Off,EGP,Free DeliverySelling out fastFree Delivery,Not Found,,Not best seller,/egypt-en/a6-pro-dual-sim-rosewood-red-8gb-ram-256gb-4g-middle-east-version/N70244314V/p/?o=b21e6d9db746fabf
Mobiles,realme Note 60x 4G Dual SIM Wilderness Green 3GB RAM 64GB  - Middle East Version,"4,468",68,4.2,"5,055",11% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/note-60x-4g-dual-sim-wilderness-green-3gb-ram-64gb-middle-east-version/N70153957V/p/?o=f2bee98cc869c8da
Mobiles,realme Realme 13 Dual SIM Dark Purple 12GB 256GB 5G - Middle East Version,"12,999",4,5.0,"16,499",21% Off,EGP,Free DeliverySelling out fastFree Delivery,Not Found,,Not best seller,/egypt-en/realme-13-dual-sim-dark-purple-12gb-256gb-5g-middle-east-version/N70177073V/p/?o=f32ea71e952ed4ed
Mobiles,Xiaomi Redmi A5 4G Dual SIM Midnight Black 4GB RAM 64GB -Middle east Version,"4,475",18,4.4,"4,999",10% Off,EGP,Free DeliverySelling out fastFree Delivery,Get it by 1 Nov,,Not best seller,/egypt-en/redmi-a5-4g-dual-sim-midnight-black-4gb-ram-64gb-middle-east-version/N70173888V/p/?o=b101b04e4677341c
Mobiles,Infinix Note 50 S Dual SIM Marine Drift 16GB RAM(8+8) 256GB 5G - Middle East Version,"12,199",3.3K,4.3,"13,333",8% Off,EGP,#41 in SmartphonesFree Delivery#41 in Smartphones,Not Found,,Not best seller,/egypt-en/note-50-s-dual-sim-marine-drift-16gb-ram-8-8-256gb-5g-middle-east-version/N70166625V/p/?o=b036d4637e761f9e
Mobiles,Infinix Smart 10 Dual SIM  3+3GB+ 64 GB Sleek Black - Middle East Version,"4,218",225,4.5,Not Found,No discound,EGP,Free DeliverySelling out fastFree Delivery,Get it by 1 Nov,,Not best seller,/egypt-en/smart-10-dual-sim-3-3gb-64-gb-sleek-black-middle-east-version/N70182486V/p/?o=fc90438304e8a9be
Mobiles,Apple iPhone 17 Pro 256 GB Cosmic Orange 5G (eSim only) With FaceTime - Middle East Version,"84,999",1.6K,4.3,"91,187",6% Off,EGP,Lowest price in 30 daysFree DeliveryLowest price in 30 days,Get it by 1 Nov,,Not best seller,/egypt-en/iphone-17-pro-256-gb-cosmic-orange-5g-esim-only-with-facetime-middle-east-version/N70211533V/p/?o=f1f660671b7e135e
Mobiles,Xiaomi Redmi 15C Dual SIM Mint Green 8GB RAM 256GB 4G - Global Version,"7,272",28,4.0,Not Found,No discound,EGP,Free DeliverySelling out fastFree Delivery,Get it by 1 Nov,,Not best seller,/egypt-en/redmi-15c-dual-sim-mint-green-8gb-ram-256gb-4g-global-version/N70203293V/p/?o=fecef00f8c13853d
Mobiles,ITEL A50C Dual SIM Sapphire Black 2+4GB RAM 64GB 4G - Middle East Version,"3,049",1.3K,4.2,"3,555",14% Off,EGP,Lowest price in 7 daysFree DeliveryLowest price in 7 days,Not Found,,Not best seller,/egypt-en/a50c-dual-sim-sapphire-black-2-4gb-ram-64gb-4g-middle-east-version/N70165108V/p/?o=ee1beeb1b07c26af
Mobiles,Motorola G85 Dual SIM  Urban Grey 12GB RAM 256GB 5G - Middle East Version,"12,546",5.3K,4.3,"14,444",13% Off,EGP,Free DeliveryOnly 1 left in stockFree Delivery,Get it by 1 Nov,,Not best seller,/egypt-en/g85-dual-sim-urban-grey-12gb-ram-256gb-5g-middle-east-version/N70092658V/p/?o=a4ca67a394d688ff
Mobiles,Motorola Edge 60 Fusion 5G Dual SIM Pantone Slipstream (grey) 12GB RAM 256GB - Middle East Version,"16,999",782,4.1,"19,199",11% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/edge-60-fusion-5g-dual-sim-pantone-slipstream-grey-12gb-ram-256gb-middle-east-version/N70164930V/p/?o=b8b3e1d78f05a50a
Mobiles,realme Realme 14T Dual SIM Obsidian Black 8GB RAM 256GB 5G - Middle East Version,"13,099",9,4.9,"15,199",13% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/realme-14t-dual-sim-obsidian-black-8gb-ram-256gb-5g-middle-east-version/N70177386V/p/?o=c1a340bcfc8bd86f
Mobiles,Motorola Edge 50 Fusion Dual SIM Marshmallow Blue 12GB RAM 512GB 5G - Middle East Version,"15,999",2.4K,4.3,"18,499",13% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/edge-50-fusion-dual-sim-marshmallow-blue-12gb-ram-512gb-5g-middle-east-version/N70071713V/p/?o=c45325538afe9aeb
Mobiles,Infinix Note 50S Dual SIM Marine Blue 8+8GB RAM 256GB 5G - Middle East Version,"12,235",No comments,No review,"12,999",5% Off,EGP,Free DeliveryFree Delivery,Get it by 3 Nov,,Not best seller,/egypt-en/note-50s-dual-sim-marine-blue-8-8gb-ram-256gb-5g-middle-east-version/N70203074V/p/?o=ac59e3092b3933cc
Mobiles,realme 14 5G Dual SIM Mecha Silver 12GB RAM 256GB - Middle East Version,"17,999",88,4.3,"19,999",10% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/14-5g-dual-sim-mecha-silver-12gb-ram-256gb-middle-east-version/N70173707V/p/?o=cb1707e9d8e6bd2e
Mobiles,ITEL A90 Dual SIM Space Titanium 4+8GB RAM 256GB 4G - Middle East Version,"4,325",1.4K,4.2,"4,999",13% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/a90-dual-sim-space-titanium-4-8gb-ram-256gb-4g-middle-east-version/N70176470V/p/?o=cfca82cdbd876a9a
Mobiles,Samsung Galaxy A56 5G Dual SIM Awesome Light Gray 8GB RAM 256GB - Middle East Version,"21,060",6.5K,4.5,"25,999",18% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/galaxy-a56-5g-dual-sim-awesome-light-gray-8gb-ram-256gb-middle-east-version/N70158928V/p/?o=e0c4759f3714804f
Mobiles,Apple iPhone 17 Pro Max 256 GB Deep Blue 5G (eSim only) With FaceTime - Middle East Version,"96,666",1.6K,4.3,"103,560",6% Off,EGP,Free DeliverySelling out fastFree Delivery,Get it by 1 Nov,,Not best seller,/egypt-en/iphone-17-pro-max-256-gb-deep-blue-5g-esim-only-with-facetime-middle-east-version/N70211546V/p/?o=fbcf4ce6c8eec21e
Mobiles,realme Note 50 Dual SIM Midnight Black 3GB RAM 64GB 4G - Middle East Version,"5,299",3.9K,4.3,Not Found,No discound,EGP,Free DeliveryOnly 1 left in stockFree Delivery,Not Found,,Not best seller,/egypt-en/note-50-dual-sim-midnight-black-3gb-ram-64gb-4g-middle-east-version/N70060366V/p/?o=e611916245ddf41a
Mobiles,Infinix Smart 9 Dual SIM Neo Titanium 4+4GB RAM 128GB 4G - Middle East Version,"4,255",2.5K,4.4,"5,299",19% Off,EGP,#50 in SmartphonesFree Delivery#50 in Smartphones,Not Found,,Not best seller,/egypt-en/smart-9-dual-sim-neo-titanium-4-4gb-ram-128gb-4g-middle-east-version/N70114844V/p/?o=c9892cab6f509c8c
